1.5	 -0.0535484	 0.00727142	 -13.9196	 0.00664308	 0.00382179	 -0.0209995
1.5	 -0.0984044	 0.00855544	 -13.8362	 0.0077714	 0.00450283	 -0.0246433
1.5	 -0.0983402	 0.00855255	 -13.8364	 0.00776739	 0.004499	 -0.0246341
1.66667	 -0.110093	 0.00889071	 -13.8145	 0.00806449	 0.00466745	 -0.0255919
1.66667	 -0.173065	 0.0106877	 -13.6986	 0.00961913	 0.00554441	 -0.0306679
1.66667	 -0.173138	 0.0106972	 -13.6981	 0.0096169	 0.00545905	 -0.0306852
1.83333	 -0.173183	 0.0106944	 -13.698	 0.00961318	 0.00542873	 -0.0306864
1.83333	 -0.241883	 0.0126583	 -13.5714	 0.0112649	 0.00601707	 -0.0362187
1.83333	 -0.241614	 0.0126477	 -13.5729	 0.0112505	 0.00608363	 -0.0361818
2	 -0.241596	 0.0126463	 -13.573	 0.0112494	 0.00605987	 -0.0361788
2	 -0.315095	 0.01474	 -13.4406	 0.0129639	 0.0066271	 -0.0420418
2	 -0.315025	 0.0147393	 -13.4407	 0.0129573	 0.00658079	 -0.0420333
2.16667	 -0.31504	 0.0147399	 -13.4407	 0.0129534	 0.00655226	 -0.0420384
2.16667	 -0.393566	 0.0169775	 -13.3008	 0.0147224	 0.00684059	 -0.0482742
2.16667	 -0.393488	 0.0169707	 -13.3012	 0.0147147	 0.00681204	 -0.0482628
2.33333	 -0.393512	 0.0169703	 -13.3012	 0.0147152	 0.00678503	 -0.0482647
2.33333	 -0.476989	 0.0193261	 -13.1546	 0.0165336	 0.00677297	 -0.054846
2.33333	 -0.476925	 0.0193327	 -13.1549	 0.0165231	 0.00668478	 -0.0548431
2.5	 -0.476939	 0.0193337	 -13.1549	 0.0165174	 0.00665522	 -0.0548483
2.5	 -0.5653	 0.0218328	 -13.0019	 0.0183524	 0.00610812	 -0.0617874
2.5	 -0.565222	 0.021828	 -13.0022	 0.0183445	 0.00605723	 -0.0617784
2.66667	 -0.565306	 0.0218301	 -13.0008	 0.0183457	 0.00579648	 -0.0617813
2.66667	 -0.658774	 0.0244551	 -12.8349	 0.0202002	 0.00348357	 -0.0690581
2.66667	 -0.659132	 0.0244542	 -12.826	 0.0201862	 0.00181467	 -0.0690499
2.77778	 -0.630418	 0.0235961	 -12.8417	 0.0195638	 -0.00389102	 -0.0666857
2.77778	 -0.700195	 0.0253703	 -12.5897	 0.0207479	 -0.0291348	 -0.0716382
2.77778	 -0.698703	 0.0253729	 -12.6409	 0.0207755	 -0.0226356	 -0.0716298
2.88889	 -0.697959	 0.0253749	 -12.6554	 0.0207787	 -0.0198007	 -0.0716275
2.88889	 -0.769721	 0.0272001	 -12.4345	 0.0219969	 -0.0437301	 -0.0766878
2.88889	 -0.767814	 0.0272124	 -12.4839	 0.0220113	 -0.0353344	 -0.0767158
